tot_occ	uni_occ	mean_lat	mean_lon	lat_range	lon_range	lat_hemisphere	eoo	aoo	bio1	bio4	bio11	bio12	bio15	bio17	range_bio1	range_bio4	range_bio11	range_bio12	range_bio15	range_bio17	1	2	7	10	13	3	4	5	6	11	98	8	12	9	14	99
1.14612803567824	1.14612803567824	0.209366666666667	0.26995	0.687946111563659	0.464122761011087	0	4.53364230972878	1.65321251377534	1.29333333333333	3.41128291301738	10.5333333333333	3.26173854735254	1.83884909073726	2.25767857486918	3.33333333333333	2.8819549713396	4	3.18949031369937	1.51321760006794	2.26387267686522	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17609125905568	1.17609125905568	0.210322222222222	0.267677777777778	0.516623281537252	0.420975884548643	0	4.58112753079777	1.69019608002851	1.30333333333333	3.39967372148104	10.6	3.2202388799344	1.88649072517248	2.13513265137677	3.29666666666667	2.61505530417972	3.74	3.08600370561838	1.66745295288995	2.40976410426635	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.47712125471966	1.47712125471966	0.212522222222222	0.267661111111111	0.611922888944816	0.314819094451002	0	4.83108590450062	1.90848501887865	1.31333333333333	3.41346741298582	10.6	3.22036963245139	1.88649072517248	2.14612803567824	1.06666666666667	2.33805787541976	1.46666666666667	2.5398285583779	1.22530928172586	1.95808584852109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14612803567824	1.14612803567824	0.217511111111111	0.266522222222222	1.05833262591594	0.577831749204159	0	5.10810763051487	1.69019608002851	1.31333333333333	3.39724458101039	10.6666666666667	3.22036963245139	1.90308998699194	2.12385164096709	3.93333333333333	2.89839604593001	4.42666666666666	2.91466043058922	1.63748972951251	2.24104815067164	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.477121254719662	0.477121254719662	0.200288888888889	0.262166666666667	0.0437276391062648	0.00774777800075236	0	0.954242509439325	0.954242509439325	1.33	3.3142886609475	11.2333333333333	3.17464119266045	2.03542973818455	1.19033169817029	1.62	2.02284061087653	1.74	2.00774777800074	0.27875360095283	0.278753600952829	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.214444444444444	0.266205555555556	0	0	0	0.698970004336019	0.698970004336019	1.12	3.42160392686983	8.73333333333333	3.16967443405881	1.92941892571429	1.99122607569249	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25527250510331	1.25527250510331	0.198622222222222	0.26915	0.825275484293541	0.433219218721912	0	4.56135931852615	1.69019608002851	1.28666666666667	3.41178800454387	10.5333333333333	3.22010808804005	1.90308998699194	2.12385164096709	4.04	3.07077646284343	5.01333333333333	2.55218133883934	1.34635297445064	1.96094619573383	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.30102999566398	1.30102999566398	0.194333333333333	0.265272222222222	0.89403456637756	0.741946158559765	0	5.38364802987337	1.86332286012046	1.41333333333333	3.38792346697344	11.8666666666667	3.22036963245139	1.90308998699194	2.12385164096709	4.12666666666667	3.14479207849771	4.96	3.12531857812353	1.69897000433602	2.43775056282039	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.698970004336019	0.698970004336019	0.156666666666667	0.272327777777778	0.205429034266004	0.393965454232441	0	2.99469847793357	1.23044892137827	1.38333333333333	3.27485032001666	12.0333333333333	3.22089224921952	1.95182303531591	1.96142109406645	2.92	2.89287340688877	3.52666666666667	2.54703589974001	1.54777470538782	2.13257984765974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50514997831991	1.50514997831991	0.220011111111111	0.280666666666667	0.598352709869285	0.990243370555965	0	5.37044107808472	2.02118929906994	1.28	3.3747483460101	10.4666666666667	3.19033169817029	1.88649072517248	2.14612803567824	2.6	2.71850168886727	3.06666666666667	2.5165353738958	1.75204844781944	2.23299611039215	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.477121254719662	0.477121254719662	0.1725	0.261433333333333	0.825097513649484	0.709691327508749	0	0.954242509439325	0.954242509439325	1.72	3.19131125759099	15.6	3.09236969962912	2.03342375548695	1.56229286445647	0.479999999999997	2.78038932847095	1.2	1.6954816764902	0.806179973983888	1.63648789635337	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.34242268082221	1.34242268082221	0.00195555555555556	0.614044444444445	1.13792667329315	1.17792012556936	0	6.12400016256711	1.92941892571429	1.48	2.46389298898591	14.6666666666667	3.48330195235817	1.38021124171161	2.68752896121463	4.93333333333333	2.38738982633873	4.8	3.21298618473667	1.6232492903979	2.6159500516564	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0.0366222222222222	0.637816666666667	0.544479808424438	0.602565649910413	1	4.51083930583203	1.56820172406699	1.63333333333333	2.35218251811136	16.1333333333333	3.51255099290421	1.20411998265592	2.85733249643127	3.54666666666667	2.03742649794062	3.50666666666667	3.12561137189746	0.903089986991944	2.47099816966087	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.698970004336019	0.698970004336019	0.101888888888889	-0.429616666666667	0.750851914714093	0.492348242166909	0	4.39156196285427	1.23044892137827	0.366666666666667	2.96307916064183	2.76666666666667	2.92737036303902	1.83250891270624	1.51188336097887	4.31333333333333	2.62531245096167	4.62666666666667	2.61273089074834	1.49276038902684	1.88930170250631	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.350111111111111	0.617166666666667	0	0	1	0.698970004336019	0.698970004336019	0.813333333333333	3.90140382682525	1.06666666666667	3.02938377768521	1.78532983501077	1.85125834871908	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.282222222222222	0.570555555555556	0	0	1	0.698970004336019	0.698970004336019	0.946666666666667	3.64167237322469	5.33333333333333	2.9903388547876	1.95904139232109	1.55630250076729	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.337422222222222	0.571194444444444	0	0	1	0.698970004336019	0.698970004336019	0.786666666666667	3.79413935576777	2.13333333333333	3.00603795499732	1.91381385238372	1.47712125471966	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.845098040014257	0.845098040014257	0.286088888888889	0.558116666666667	0.599020173585053	0.350867996286554	1	4.42548187051212	1.39794000867204	0.943333333333333	3.62833783357612	5.5	3.01932403715369	1.93196611472817	1.67669360962487	4.6	2.84260923961056	5.01666666666667	2.02530586526477	1.23678909940929	1.54095480892613	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1.07918124604762	1.07918124604762	0.401277777777778	0.1355	0.58508831746747	0.371917139682523	1	4.52952790566346	1.65321251377534	1.13333333333333	3.72419391951433	6.86666666666667	2.95999483832842	1.92941892571429	1.17609125905568	2.73333333333333	2.85247999363686	2.96666666666667	2.71222866961954	1.20411998265592	1.35218251811136	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2.6222140229663	2.6222140229663	0.523244444444444	0.0306333333333333	1.16851339361289	1.31848447986562	1	6.58209543278344	3.21404867941194	0.7	3.76507220110279	1.86666666666667	2.86093662070009	1.17609125905568	2.17172645365323	4.73333333333333	3.34483420377436	5.33333333333333	2.73687436164842	1.43376983392487	2.20411998265592	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0
1.74036268949424	1.74036268949424	0.4094	0.153483333333333	0.794644517844325	1.0726042491007	1	5.52008936301292	2.32837960343874	1.15	3.7183771123549	7.13333333333333	2.81123977275329	1.92941892571429	0.903089986991944	2.44666666666667	3.10585067438514	3.03	2.68137693319981	1.4224256763712	1.35602585719312	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.477121254719662	0.477121254719662	0.219366666666667	-0.569483333333333	0.136089272039768	0.391153964614477	1	0.954242509439325	0.954242509439325	1.01333333333333	3.32684769891599	8.13333333333333	3.02222210450771	2.00860017176192	1.43136376415899	0.720000000000001	2.47813342810052	0.479999999999999	2.13065534902203	0.662757831681574	0.806179973983887	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1.04139268515823	1.04139268515823	0.0279555555555556	0.0548055555555556	0.847657782388122	0.546720909714567	1	4.79526126651257	1.56820172406699	1.52666666666667	2.89817648349768	14.5666666666667	3.42176840120692	1.76715586608218	2.22010808804005	3.94666666666667	2.54431614174743	4.01333333333333	2.9810026899414	1.17897694729317	2.25911584418507	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.954242509439325	0.954242509439325	0.00977777777777778	0.0551944444444444	0.437378717341882	0.469886787273998	1	4.57867635831883	1.51851393987789	1.62333333333333	2.96165834863772	15.4	3.38417413880703	1.8228216453031	1.72427586960079	1.37	2.25127311367437	1.28	2.6126779183165	1	2.223236273103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0.0876444444444444	0.203983333333333	0.479817077382142	0.466363368260966	0	4.25349773427646	1.51851393987789	1.52	3.2312146479626	13.4	3.14983469671578	1.96848294855394	1.36172783601759	3.90666666666667	2.55339751012388	3.58666666666667	2.77451696572855	1.45939248775923	1.72916478969277	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.0566666666666667	0.214627777777778	0	0	0	0.698970004336019	0.698970004336019	1.48666666666667	3.2397998184471	13.3333333333333	3.16046853111904	1.79239168949825	2.31806333496276	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.778151250383644	0.778151250383644	0.0546666666666667	0.214127777777778	0.191272117605601	0.116162596506967	0	2.3092148344583	1.32221929473392	1.48666666666667	3.2397998184471	13.3333333333333	3.16046853111904	1.79239168949825	2.31806333496276	3.36	1.74350976472843	3.41333333333333	2.76462439785098	1.11394335230684	2.17318626841227	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17609125905568	1.17609125905568	0.0575444444444444	0.0542444444444444	0.526072285186622	0.35855251527438	1	4.08381833603248	1.72427586960079	1.36666666666667	2.94767873993694	12.8	3.42160392686983	1.83884909073726	2.00860017176192	5.4	2.32848153853647	5.29	3.01734641955882	1.28780172993023	2.1791207296093	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1.30102999566398	1.30102999566398	0.0198444444444444	0.132916666666667	1.09805989093294	1.45481605847207	0	6.46602703854506	1.83884909073726	1.48666666666667	2.89597473235906	13.4	3.21085336531489	1.76342799356294	1.99122607569249	6.14	3.20967583457109	5.61333333333333	3.02213957039839	1.72672720902657	2.32180548385754	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.0458888888888889	0.0509444444444444	0	0	1	0.698970004336019	0.698970004336019	1.48666666666667	2.90308998699194	14.0666666666667	3.46819958607261	1.82607480270083	2.13672056715641	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.778151250383644	0.778151250383644	0.0689777777777778	0.0564166666666667	0.0814913285256894	0.21456835443001	1	2.91804712078836	1.32221929473392	1.31333333333333	2.98811284026835	12.1333333333333	3.32076922833869	1.86332286012046	1.77815125038364	3.64	1.86332286012046	3.69333333333333	2.4119562379304	0.57978359661681	1.26951294421792	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.698970004336019	0.698970004336019	0.106611111111111	0.191894444444444	0.498131284151582	0.383726523931798	0	3.03241324823883	1.23044892137827	1.14	3.2517598545288	9.53333333333333	3.13909160752382	1.97543180850926	1.43136376415899	1.25	2.63210282806275	1.53666666666667	2.57662924844763	0.946943270697826	1.35024801833416	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1.14612803567824	1.14612803567824	0.0679333333333333	0.20825	0.809111048656286	0.610447221442121	0	5.05269748858464	1.69019608002851	1.48666666666667	3.22968184231768	13.3333333333333	3.1274287778516	1.96848294855394	1.99563519459755	2.94666666666666	2.25333800532611	2.96	2.96359896259724	1.69372694892365	2.28869626059026	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0.0634444444444444	0.0248388888888889	0.818373713384579	1.3785516030902	1	5.22126861131375	1.56820172406699	1.43333333333333	2.96425963019685	13.4	3.46819958607261	1.85733249643127	1.93951925261862	4.53333333333333	2.89253980465864	4.13333333333333	2.67724184594665	1.75739602879302	2.2610248339924	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.698970004336019	0.698970004336019	0.209977777777778	0.266494444444444	0.0478101023744345	0.188498192638283	0	2.4646534574495	1.23044892137827	1.18	3.40619942366331	9.4	3.18582535961296	1.94448267215017	1.98227123303957	1.41666666666667	2.40389229555942	1.19	2.4895366294821	1.25527250510331	1.88930170250631	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.477121254719662	0.477121254719662	0.200088888888889	0.273011111111111	0.750893920382127	0.321190246271849	0	0.954242509439325	0.954242509439325	1.57	3.32592595577147	13.8	3.46679350234354	1.66745295288995	2.49623754516674	0.179999999999999	1.97589113640179	0.239999999999998	2.61521333480136	0.568201724066995	0.740362689494244	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.698970004336019	0.698970004336019	0.0317333333333333	0.0577	0.127292735903273	0.16877140923952	1	3.11327335411258	1.11394335230684	1.61666666666667	2.88564387183576	15.3666666666667	3.34898595680786	1.77085201164214	2.32014628611105	1.53333333333333	1.98136550907854	1.51333333333333	2.67306700813015	0.477121254719662	1.76937732607614	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.27875360095283	1.27875360095283	0.206933333333333	0.2685	0.270224510523027	0.218107301438454	0	4.06622992262393	1.65321251377534	1.31333333333333	3.41896383070362	10.6666666666667	3.22036963245139	1.90308998699194	2.12385164096709	1.47333333333333	2.28194193344082	1.48666666666667	2.3392526340327	1.24303804868629	1.85156408226349	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.51851393987789	1.51851393987789	0.0112555555555556	0.0874055555555556	0.894718042145952	1.34332438568999	1	6.18942698153498	2.02118929906994	1.64666666666667	2.89569872695931	15.4333333333333	3.27009628142033	1.77085201164214	2.26481782300954	4.43	3.00900447347201	4.09666666666667	3.1966044629433	1.68033551341456	2.51428204786038	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.0288888888888889	0.0587944444444444	0	0	0	0.698970004336019	0.698970004336019	1.66666666666667	3.1274287778516	15.2666666666667	3.24870873560092	1.86923171973098	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.91381385238372	1.91381385238372	0.0126555555555556	0.05825	1.01577038032983	1.5589088756555	1	6.4853640174595	2.47856649559384	1.68666666666667	2.92582757462474	16.0666666666667	3.29402509409532	1.77815125038364	2.13987908640124	2.33333333333333	2.99431715266964	2.53333333333333	3.23426412437879	1.73239375982297	2.47129171105894	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1.51851393987789	1.51851393987789	0.205011111111111	0.268461111111111	0.618790994038255	0.245407782902931	0	4.29641287523659	1.72427586960079	1.28666666666667	3.41178800454387	10.5333333333333	3.22010808804005	1.88649072517248	2.14612803567824	1.99	2.85101360682367	2.36666666666666	2.52022143588196	1.40226138245468	1.94299959336604	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.32837960343874	2.32837960343874	0.208944444444444	0.268038888888889	0.740713536643198	0.451186756692411	0	5.2716293054189	2.42975228000241	1.28666666666667	3.41178800454387	10.5333333333333	3.22010808804005	1.88649072517248	2.14612803567824	2.38	2.76574304142104	2.45333333333333	2.69460519893357	1.48358729696889	2.12057393120585	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1.04139268515823	1.04139268515823	0.165777777777778	0.273827777777778	0.832695044639595	0.272385875273536	0	4.43419210192505	1.56820172406699	1.47666666666667	3.24551266781415	13.1	3.19838213000829	1.87794695162919	2.15986784709257	1.74333333333333	3.05728564441821	2.45666666666667	2.86415495600203	1.59933713299249	2.20588072988754	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.845098040014257	0.845098040014257	0.228455555555556	0.258861111111111	0.0334840699765839	0.0864043257807642	0	2.20652905168273	1.32221929473392	1.16	3.38381536598043	9.2	3.12483014941386	1.99122607569249	1.56820172406699	0.516666666666667	1.95784663370815	0.5	1.57403126772772	0.740362689494244	1.09691001300806	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.0166666666666667	0.0629611111111111	0	0	0	0.698970004336019	0.698970004336019	1.56	3.08278537031645	14.2666666666667	3.3236645356081	1.85125834871908	1.38021124171161	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.477121254719662	0.477121254719662	0.0306222222222222	0.0608611111111111	0.0451390493876021	0.120794312631111	1	0.954242509439325	0.954242509439325	1.55666666666667	2.88930170250631	14.8	3.29059104254934	1.76342799356294	2.28216877830464	0.3	1.27875360095283	0.239999999999998	2.20978301484851	0	1.29885307640971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.23044892137827	1.23044892137827	0.205544444444444	0.269277777777778	0.971482275146448	0.543773244490577	0	4.83757921569227	1.69019608002851	1.33666666666667	3.40251930257425	11.1666666666667	3.23892384599242	1.86332286012046	2.20951501454263	3.48333333333333	2.94914595241994	4.08333333333333	3.07972377513992	1.56820172406699	2.32376758329678	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.07918124604762	1.07918124604762	0.177377777777778	0.271205555555556	0.777082295319357	0.300334568002325	0	4.47461506346891	1.65321251377534	1.27333333333333	3.31597034545692	10.4	3.17318626841227	1.95904139232109	1.85125834871908	2.7	2.89597473235906	2.53333333333333	2.68484536164441	1.51188336097887	2.16583762469013	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2.10720996964787	2.10720996964787	0.0376555555555556	0.0405722222222222	1.07785897995831	1.59493557613037	1	6.58508069187269	2.66745295288995	1.68	2.94051648493257	16.0666666666667	3.25212455250564	1.77815125038364	2.15533603746506	3.78	3.01397417702092	3.38	3.17568572826208	1.77959649125782	2.47885496752866	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.602059991327962	0.602059991327962	0.00307777777777778	0.03675	0.00644036891019349	0.0150578241980165	1	0.551937695364837	1.11394335230684	1.36666666666667	2.91645394854993	12.8	3.40671045860979	1.79239168949825	1.91381385238372	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.602059991327962	0.602059991327962	0.0579333333333333	0.0545666666666667	0.508720901121656	0.546609283089888	1	4.42851806799086	1.11394335230684	1.69333333333333	2.8668778143375	16.0666666666667	3.31722734917642	1.79239168949825	1.98677173426624	1.68	2.34713478291002	1.62	2.95036485437612	1.03742649794062	1.81224469680037	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6232492903979	1.6232492903979	0.00308888888888889	0.0927444444444444	0.8750612633917	1.2926259504277	0	6.12859597733541	2.14921911265538	1.58666666666667	2.9434945159061	14.9333333333333	3.29402509409532	1.79239168949825	1.97772360528885	3.86666666666667	3.01072386539177	3.13333333333333	2.94051648493257	1.67209785793572	2.47129171105894	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.602059991327962	0.602059991327962	0.274355555555556	0.256483333333333	0.243030603574215	0.37657148272182	0	3.02735613233768	1.11394335230684	1.54	3.43296929087441	12.6	2.89597473235906	1.7160033436348	2.02118929906994	1.44	2.64008373137312	1.26	2.57966929355472	1.67942789661212	2.04453976039241	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1.6232492903979	1.6232492903979	0.211311111111111	0.268377777777778	0.537869445137895	0.334152052992281	0	4.62872870151335	1.83884909073726	1.31333333333333	3.41896383070362	10.6666666666667	3.22036963245139	1.89762709129044	2.12385164096709	1.33333333333333	2.42651126136458	1.53333333333333	2.37291200297011	1.34242268082221	2.04921802267018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.477121254719662	0.477121254719662	0.200355555555556	0.260555555555556	0.988714989491134	0.695481676490196	0	0.954242509439325	0.954242509439325	1.63666666666667	3.28768978393608	14.4	3.10687054447865	2.02734960777476	1.50514997831991	2.34	3.10164398549031	3.6	2.98488720106433	0.568201724066994	1.3541084391474	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.602059991327962	0.602059991327962	0.168333333333333	0.270811111111111	0.829883088985528	0.266697266701925	0	3.64728044886681	1.11394335230684	1.28666666666667	3.26434550705009	10.6666666666667	3.17318626841227	1.98227123303957	1.77085201164214	2.34	3.05534009954418	2.94	2.44435712565603	1.3541084391474	1.8992731873176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17609125905568	1.17609125905568	0.208911111111111	0.266327777777778	0.721513429758063	0.465727027268525	0	4.75289220359375	1.75587485567249	1.22	3.40191725051757	10.0333333333333	3.17969538332451	1.94200805302231	1.94939000664491	2.48666666666667	2.63633742185331	2.53	2.6859655440604	1.49485002168009	2.14504094003702	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.778151250383644	0.778151250383644	0.1854	0.271011111111111	0.91037464043218	0.501420795427404	0	4.44961559297257	1.23044892137827	1.28666666666667	3.34498141392726	10.5333333333333	3.20628604441243	1.90308998699194	2.09342168516224	2.41333333333333	2.62695595143545	2.82666666666667	2.60530504614111	1.11394335230684	1.78103693862113	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.477121254719662	0.477121254719662	0.215811111111111	0.263677777777778	0.134600991441679	0.150449409460885	0	0.954242509439325	0.954242509439325	1.04	3.38183679999834	8.06666666666667	3.16435285578444	1.94694327069783	1.81291335664286	0.959999999999999	2.46627432178929	0.719999999999999	1.95904139232109	0.959041392321093	1.58883172559421	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.301029995663981	0.301029995663981	0.204355555555556	0.266016666666667	0	0	0	0.698970004336019	0.698970004336019	1.21333333333333	3.38435341413751	9.86666666666667	3.12515582958053	1.99563519459755	1.69897000433602	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.903089986991944	0.903089986991944	0.2085	0.268666666666667	0.207168321105122	0.121126318192893	0	2.97607106047602	1.39794000867204	1.28666666666667	3.41178800454387	10.5333333333333	3.22010808804005	1.88649072517248	2.14612803567824	0.3	1.95472479097906	0.206666666666666	2.53249958609466	1.18184358794477	1.82477646247555	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66275783168157	1.66275783168157	0.0105555555555556	0.0790055555555556	0.939188663669371	1.57940193554675	1	6.41176097463434	2.19589965240923	1.65333333333333	2.87852179550121	15.6	3.30835094858673	1.74036268949424	2.19589965240923	5.73333333333333	3.00817418400643	5.33333333333333	3.16393620922698	1.68663626926229	2.55169391512722	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1.07918124604762	1.07918124604762	0.185155555555556	0.256694444444444	0.633433104590013	0.654888547524309	0	4.41151568166092	1.65321251377534	1.68666666666667	3.24600590407603	15.0666666666667	3.17955179116519	2.06818586174616	1.11394335230684	2.8	2.33142729652074	2.6	2.45484486000851	1.25527250510331	1.25527250510331	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.49136169383427	1.49136169383427	0.229377777777778	0.258366666666667	0.350965755750729	0.336476745050363	0	4.10645904317212	2.05307844348342	1.19333333333333	3.38381536598043	9.46666666666667	3.12936759572299	1.99122607569249	1.56820172406699	2.43333333333333	2.35382009489741	2.60333333333333	2.57984073686844	1.13033376849501	1.57229060615142	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
