6.87901044646301	3.5540043210119	3.03302144468291	2.75891189239797	2.86628733908419	0.522575	1.27325598345175	-0.451272222222222	0.00830950449063292	1	0.446333011281159	1.07787081599236	0.551462818408534	2.99388258381294	1.62264995574951	-0.814308325449626	2.48799997965495	1.13116944101122	-0.199528926610947	1.25512222713894	-0.343619447863764	3.01556930642988	2.04532297878666	1.78532983501077	1.32069736526966	2.4996870826184	2.29666519026153	2.46982201597816	2.34044411484012	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1.46239799789896	1	1	1	1	1	1
6.51695809292722	3.66698571832966	3.18836592606315	2.46538285144842	2.8109042806687	0.7982625	1.40377233180855	0.0849611111111111	0.00710367867172211	1	-0.0104506952895059	0.659462502847115	0.49579722917252	2.85121424814286	0.893483352661133	-0.840399996439616	1.70153331756592	0.523141658306122	-0.164661116070218	0.624036116070217	-0.53414167298211	2.88649072517248	1.9731278535997	1.60745502321467	1.43657029281295	2.40483371661994	2.12710479836481	2.35602585719312	2.28330122870355	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1.20411998265592	1	1	1	1	1	1
6.78642444281361	4.11968469182405	3.6307328928172	3.17551181336345	3.36455099535397	0.54445	1.13748070938414	-0.428411111111111	0.00815485761942183	1	0.428066669197546	1.09611460069815	0.562059771524526	2.98932445487748	1.61678333282471	-0.88865000406901	2.51905008951823	1.02085834079319	-0.212027778890398	1.23406100273132	-0.387084462245305	3.04453976039241	2.05307844348342	1.85125834871908	1.21280630584575	2.50105926221775	2.36361197989214	2.46982201597816	2.39093510710338	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1.46239799789896	1	1	1	1	1	1
7.07392328165346	3.98213549480377	3.5009222391903	2.91960102378411	3.16554107672237	0.68525	1.37147424563693	0.103344444444444	0.00939470061264375	1	0.37330069401198	0.796062515148272	0.566459036894715	2.84671225663415	1.29790833791097	-0.509715557098389	1.80153331756592	0.872248601913452	0.00283333460489909	1.02638334698147	-0.167365275157822	2.91169015875386	1.96378782734556	1.67209785793572	1.46983780300262	2.40654018043396	2.1846914308176	2.38201704257487	2.25285303097989	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1.51851393987789	1	1	1	1	1	1
6.3271293618595	3.64236558084497	3.1034616220947	2.63948648926859	2.86451108105839	0.5218875	1.05743786821294	-0.0111333333333333	0.00592196100174372	1	0.746488887568315	1.02632916842898	0.784070245624123	2.77933222894756	1.59632498423258	-0.18167499701182	1.77207504709562	0.553923611508475	1.20479443868001	1.24085555606418	0.292233335971832	2.81954393554187	1.89762709129044	1.46239799789896	1.48536242478516	2.32837960343874	2.01283722470517	2.06818586174616	2.28780172993023	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1.46239799789896	1	1	1	1	1	1
6.71218249968222	4.07103467505415	3.64640372622307	2.85186960072977	3.21958452621425	0.6521	1.27044590801796	0.0641055555555556	0.00730522825940546	1	0.48307790528569	0.77415078682825	0.596647998684494	2.82367869834003	1.31339937845866	-0.397205368677775	1.71888922850291	0.894141684638129	0.131700502501594	1.05010970433553	-0.0240211606025696	2.80955971463527	1.89762709129044	1.54406804435028	1.38322720374124	2.32014628611105	2.05690485133647	2.26951294421792	2.16136800223497	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1.54406804435028	1	1	1	1	1	1
6.25705932393953	3.94076543563122	3.36716948853468	2.82865989653532	3.15044940946088	0.600475	0.902329305858319	0.0370666666666667	0.00592506821031442	1	0.614153472147882	0.828426044806838	0.652316749298731	2.80278434296045	1.41889171600342	-0.273383331298828	1.70604998270671	0.743797216150496	0.366891670889325	1.14605555004544	0.116487502058347	2.91275330367132	1.93951925261862	1.7160033436348	1.19188081714278	2.37748838337613	2.22530928172586	2.31597034545692	2.30749603791321	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1.61278385671974	1	1	1	1	1	1
7.21668197036401	4.54891737609404	4.16622283457208	3.36735592102602	3.68752896121463	0.651725	1.21590181320403	0.0598833333333333	0.00726683641258948	1	0.543099999055266	0.78056300294896	0.605203347351485	2.81671533979871	1.33038330078125	-0.37328945795695	1.70243330001831	0.936947234471639	0.222119437323676	1.07544165717231	0.00542499621709188	2.87448181769947	1.91381385238372	1.63346845557959	1.3781914015	2.35602585719312	2.15228834438306	2.30319605742049	2.22530928172586	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1.61278385671974	1	1	1	1	1	1
6.30223955702365	4.14578667017415	3.61500261452459	3.03622954408629	3.25115134317535	0.6179375	0.783903579272735	0.0467388888888889	0.00613357238845561	1	0.568170488667157	0.813670832167069	0.621110503826857	2.82009224448191	1.38883336385091	-0.355950005849202	1.73831669489543	1.01762222713894	0.269273612565464	1.11879721747504	0.0370861132939657	2.89762709129044	1.93951925261862	1.70757017609794	1.21762891314082	2.38381536598043	2.21218760440396	2.34044411484012	2.26834391395106	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1.61278385671974	1	1	1	1	1	1
6.43947685566871	3.81564414913197	3.31217735643978	2.71933128698373	2.99782308074573	0.5957375	0.897021956060363	0.0484722222222222	0.00653384032808712	1	0.518819445040491	0.813187489161889	0.641915597706139	2.81007540593418	1.34268328348796	-0.386833318074544	1.69221665064494	0.900869454277886	0.0959111140833961	1.06122776667277	-0.0149684588114421	3.04218159451577	2.09342168516224	1.79239168949825	1.40761393691184	2.54406804435028	2.31175386105575	2.46982201597816	2.3384564936046	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1.54406804435028	1	1	1	1	1	1
